user_id,product_id,product_name,rating,votes,helpful_votes,ID
1573,41178,St. Peter's Fair: The Fourth Chronicle of Brother Cadfael,4,4,3,119469
228,196688,Hard Boiled,3,1,1,137064
951,71667,The Hours,5,18,18,198518
1596,91611,"Harry Potter and the Goblet of Fire (Book 4, Audio)",5,6,5,587534
1892,11939,Answer Is Yes,4,3,3,445658
678,204086,Spider-Man (Widescreen Special Edition),4,2,2,552521
577,114642,Statistical Analysis: An Interdisciplinary Introduction to Univariate & Multivariate Methods,4,4,4,636994
1613,127370,Ellen Foster,4,2,1,701370
286,166405,"When the Saints Go Marchin' In (New Orleans, Vol. 3)",5,5,3,286476
54,84941,Free Willy,4,3,0,509543
678,154649,Mean Streets,5,4,4,93717
727,29913,A Dance at the Slaughterhouse (Matthew Scudder Mysteries (Paperback)),5,4,4,489101
1561,64088,Word Smart : Word Smart (Princeton Review (Hardcover)),4,28,28,305216
500,157288,Patton,5,4,4,249270
409,39480,The Copper Beech,4,4,4,494788
224,57428,The Bone Collector (A Lincoln Rhyme Novel),5,1,1,605020
805,217518,Pokémon 4Ever,1,14,2,95987
305,42978,"Streams to the River, River to the Sea",3,3,2,342288
1863,204138,Vanilla Sky,3,2,0,120302
820,162032,It's Only Rock N Roll,3,1,0,363183
893,22256,A Door Into Ocean (Elysium Cycle),5,20,8,216561
286,192846,Traffic,4,1,0,75720
337,109626,Beau Geste (Gateway Movie Classics),5,9,7,219091
228,194335,Caddyshack,4,4,2,23605
286,25000,Alpine Christmas (Emma Lord Mysteries),4,0,0,14139
736,59472,Transfer of Power,5,4,4,448581
224,56725,Adam and Eve and Pinch Me,5,5,5,454593
1940,28033,The Bluest Eye,4,1,1,341772
169,191604,Ep 7,4,2,1,268576
75,192146,Without Condition,5,0,0,42788
228,85920,A Chorus Line,2,6,5,391504
300,19355,Courageous Leadership (Unabridged),5,9,7,179309
1753,129242,A Clockwork Orange,5,1,1,253049
1564,195153,Thankful,5,0,0,551909
1705,157391,From Dusk Till Dawn 3: The Hangman's Daughter,5,2,1,361287
577,23118,"Contracts in a Nutshell (Nutshell Series,)",5,3,2,616253
1892,33482,House of Sand and Fog,5,37,34,475869
1963,56249,The Sweater Letter,4,11,6,588137
1273,11863,"Moby-Dick : or, The Whale (Penguin Classics)",1,33,18,374858
1600,216565,Ever After - A Cinderella Story,5,3,0,498950
727,191364,Normal For Bridgwater,4,4,3,603162
1594,46053,"Broadsides: The Age of Fighting Sail, 1775-1815",5,9,9,470434
817,188102,Californication,5,1,0,130932
1163,19263,Messy Spirituality,5,20,18,344442
1903,86171,Fargo,5,4,2,432558
1596,99299,Yukon Ho!,5,2,2,653008
1257,192965,The Others,5,2,2,94849
228,78534,1776,5,11,10,446320
224,43857,Sleep No More,4,3,0,216600
1573,78938,If I Die in a Combat Zone : Box Me Up and Ship Me Home,5,12,12,501881
1351,196133,The Story of Us,4,3,2,613245
1753,192792,American Psycho,5,1,1,309692
1888,213184,North By Northwest - Limited Edition Collector's Set,5,2,0,215641
107,204280,Analyze That (Widescreen),4,2,2,421157
305,94593,Kim,3,5,4,482108
1744,52094,The Scarlet Letter,5,3,2,35126
107,85269,Arsenic and Old Lace,5,3,3,590529
443,99878,The Last Sin Eater,5,6,6,612089
727,212446,Peter Gabriel [2],3,6,1,68913
339,212654,A Beautiful Mind (The Awards Edition),5,4,2,278419
226,28961,Our Friends from Frolix 8,4,3,3,325860
1596,182654,Halloween 4: The Return of Michael Myers,3,1,0,230694
1561,176711,The Best of the Song Books:  The Ballads,5,9,8,4318
941,219627,The Pianist (Full Screen Edition),5,0,0,209469
577,78141,"The World That Trade Created : Culture, Society and the World Economy, 1400 to the Present",5,6,2,339817
648,111001,I Am Legend,4,1,1,144711
1420,81885,Slander: Liberal Lies About the American Right (Thorndike Press Large Print Nonfiction Series),5,52,25,402179
1705,86699,The Texas Chainsaw Massacre - The Next Generation,1,2,1,459061
727,204720,Time [Expanded],4,0,0,637871
286,38046,Death on the Nile (Hercule Poirot Mysteries (Paperback)),5,0,0,298946
228,210643,Monster's Ball,4,6,4,760
1123,2364,Bias: A CBS Insider Exposes How the Media Distort the News,5,9,6,687374
107,151821,Seven Samurai,5,1,1,587311
12,168575,In the Eye of The Storm,4,4,4,400282
228,79090,A Short History of Nearly Everything,4,2,2,743191
286,36421,Hunting Season,4,8,6,94095
1596,203378,Penny Serenade,5,7,7,473494
339,59012,Einstein in Love : (A Scientific Romance),5,6,6,329526
1863,169853,The Warm Moods,5,5,5,343265
1477,31184,First Comes Love (Avon Light Contemporary Romances),3,3,2,98798
727,164525,Peggy Suicide,4,19,5,385449
1107,169035,Black Love,5,4,2,28411
1596,35074,The Berenstain Bears Go Out for the Team (First Time Books),3,1,0,168769
286,56720,Step-Ball-Change : A Novel,5,4,4,42346
727,169521,And Then There Were Three,4,0,0,339932
300,2246,We Were Soldiers Once... and Young: Ia Drang--The Battle That Changed the War in Vietnam,5,7,7,465035
344,186034,Live at the Fillmore East,3,5,4,308150
1260,151809,Hocus Pocus,4,1,1,417508
1863,211033,Belly of the Sun,5,5,4,105908
399,1283,The Professor and the Madman,4,4,3,261687
1744,121744,Jewish Spirit : Stories & Art,5,2,2,276123
409,56462,The Barefoot Contessa Cookbook,5,7,7,350440
1107,197571,The Skulls (Collector's Edition),3,0,0,504395
577,78935,Gary Null's Ultimate Anti-Aging Program,5,12,10,109921
1630,112289,Love You Forever,5,0,0,455942
836,102828,A Gap in Nature: Discovering the World's Extinct Animals,5,10,9,515024
846,169689,What Am I Doing in New Jersey,3,12,0,622424
776,191797,To The Teeth,3,1,1,313099
1744,27476,The Magic Barrel: Stories,5,2,2,152178
1107,43272,Needful Things,4,1,1,718012
214,204144,The Last Castle,5,5,4,242104
1630,107068,The Pilgrim's Progress in Modern English (Pure Gold Classics),5,12,12,661038
1163,39299,"Harry Potter and the Order of the Phoenix (Book 5, Deluxe Edition)",5,1,0,722268
224,73934,The Killing Kind,5,7,6,120436
727,41643,Never Street (Amos Walker Mysteries (Paperback)),4,2,2,471303
577,137124,Diagnostics: An A-To-Z Nursing Guide to Laboratory Tests and Diagnostic Procedures (Books),5,6,6,265993
817,13871,Oxford Book of American Verse,4,2,0,49787
1730,80481,Paulie - DTS,4,2,1,499771
1988,180119,Sketches (For My Sweetheart the Drunk) [CD-Extra],5,14,13,735429
951,28902,A General Theory of Love (Vintage),5,7,6,481620
1123,131464,Moments of Grace,5,25,25,718371
1150,78468,Gattaca,4,3,2,390811
337,9610,One Flew Over the Cuckoo's Nest : Revised Edition (Viking Critical Library),5,5,4,324312
1888,59861,Carrie,3,1,1,15458
1003,124485,"Krazy & Ignatz 1927-1928: ""Love Letters in Ancient Brick"" (Krazy Kat)",5,7,6,407128
805,211155,Anna and the King,1,8,0,613231
727,73106,Everything's Eventual : 14 Dark Tales,4,6,4,546855
932,86166,Scanners,4,5,4,65510
1911,99986,More Than a Carpenter (Personal Evangelism 6-Pack),1,30,16,260543
286,215097,Harrison's Flowers,3,2,0,717316
1107,194969,The Daytrippers,5,0,0,110911
344,199266,Ken Burns JAZZ Collection: Lester Young,5,0,0,167789
1437,82639,The Pirate Hunter: The True Story of Captain Kidd,4,7,5,550498
805,85047,Batman & Robin,1,3,3,425583
193,99100,"Zen Mind, Beginner's Mind : Informal Talks On Zen Meditation And Practice",5,46,40,14942
1003,13102,Difficult Loves,4,0,0,413420
820,213609,Reservoir Dogs - (Mr. Orange) 10th Anniversary Special Limited Edition,5,0,0,542389
1107,31501,Carrie,5,1,1,683058
1329,38123,The Murder of Roger Ackroyd : A Hercule Poirot Novel (Hercule Poirot),5,1,1,538344
54,211934,Oliver & Company (Special Edition),5,0,0,614079
1990,205508,The Mask of Zorro (Special Edition),4,2,0,459281
228,217097,The Big Lebowski,2,9,3,451371
1561,34419,A History of Narrative Film,4,2,1,511530
1596,211114,The Man from Snowy River,4,0,0,175768
28,100206,Mr. Bump (Mr. Men and Little Miss),5,1,1,177647
1176,130196,Buffy the Vampire Slayer : Oz (Buffy the Vampire Slayer),2,5,3,540794
228,175440,The Godfather (Widescreen Edition),5,10,5,54833
951,54352,Fires of the Faithful,3,3,3,640762
616,156059,Frantic,3,0,0,269430
647,137812,Changes for Kaya: A Story of Courage (American Girls Collection),4,0,0,409549
1107,192806,What Lies Beneath,4,3,2,170174
1863,193919,Sarah Vaughan W/ Clifford Brown,5,3,3,121479
1730,213051,Fight Club (Single Disc Edition),5,2,1,554719
1678,137407,Surviving Mr. Right,4,9,8,525416
1888,214960,From Hell,4,3,1,513488
193,115004,Tao Te Ching,5,30,29,262614
1260,127171,"Emma (Classic, HighBridge)",3,4,0,106334
242,210544,The Freewheelin' Bob Dylan,5,3,3,232317
228,154691,Spaceballs,3,0,0,551741
325,27920,Back When We Were Grownups: A Novel,4,2,2,227186
1146,177216,Symphonies of Sickness,5,0,0,644215
934,41693,Riptide,3,1,0,571553
286,74313,One For the Money : A Stephanie Plum Novel,5,0,0,183780
1596,204162,Snow Dogs,4,3,2,76163
575,219647,Giant (Two-Disc Special Edition) (Digipack),5,3,3,138291
409,213077,In the Bedroom,2,9,3,712141
736,77982,Against All Enemies,4,2,2,602808
934,144196,"Men Are from Mars, Women Are from Venus: Secrets of Great Sex, Improving Communication, Lasting Intimacy and Fulfillment, Giving and Receiving Love, Secrets of Passion, Understanding Martian",3,2,1,313367
1988,204423,Scanners,4,4,4,303198
1600,27980,A Fine Balance,4,3,2,318929
339,210219,The Musketeer,3,1,0,252246
224,82079,Garnethill,4,7,4,131980
1911,207514,Apocalypse Now Redux,2,11,2,232546
163,13320,Great Expectations (Oxford World's Classics Hardcovers),5,5,4,168817
805,213273,Readymades,5,0,0,465329
727,124668,Fahrenheit 451 (Novel Units),4,1,0,668600
648,36284,Mr Phillips,4,3,3,59947
1863,210214,Cast Away (Widescreen Single Disc Edition),4,0,0,8031
1187,61608,Bitter Harvest,3,9,7,436967
1329,27739,In the Devil's Snare : The Salem Witchcraft Crisis of 1692,4,17,15,739010
286,53904,Prime Cut,4,0,0,723371
28,110400,Prince Caspian,5,1,1,154567
305,81811,A Year Down Yonder (Thorndike Press Large Print Young Adult Series),5,2,2,314596
1911,206583,Air Force One (Superbit Collection),1,12,2,495359
1753,38047,Curtain,3,1,1,2261
534,211147,The Score,4,0,0,619181
1990,194170,Gundam W Operation V.3,5,0,0,325041
1744,15156,"Wordsworth and Coleridge: Lyrical Ballads, 1798",5,0,0,421996
1896,168141,Flex-Able,4,1,1,4040
525,132406,About a Boy,5,1,1,407553
678,184932,Punch-Drunk Love (Two Disc Special Edition) (Superbit Collection),4,4,3,320074
1956,32653,Traveling Mercies : Some Thoughts on Faith,4,7,4,420718
214,215816,Behind Enemy Lines (D-VHS),4,2,0,635868
616,204118,K-PAX,5,2,2,152611
727,79046,Fatal Voyage : The Sinking of the USS Indianapolis,5,10,10,261071
1329,64012,The Locked Room (Vintage Crime/Black Lizard),4,2,2,239266
1107,53522,Drowning Ruth,5,9,8,85321
817,124084,Martin Scorsese: A Journey,5,1,1,29333
305,54923,Literature Guide: My Side of the Mountain (Grades 4-8),4,0,0,67647
1744,158758,Thoughts to Ponder: Daring Observations About the Jewish Tradition,5,1,1,483506
1329,95842,Fat History: Bodies and Beauty in the Modern West,3,21,15,172716
1564,215170,Left Behind II - Tribulation Force,1,18,6,8516
107,2607,Mere Christianity/The Screwtape Letters (Collector's Box Set),5,10,7,241117
1664,39727,The Gift of Fear,5,6,2,647229
286,217394,Road to Perdition (Full Screen Edition),4,2,1,304023
1596,91622,Harry Potter and the Sorcerer's Stone (Book 1 Audio CD),4,3,1,288882
1273,59545,Call to Arms...:  The Dominion War Book 2 (Star Trek Deep Space Nine),2,0,0,126427
727,216503,Inner City Front [Bonus Tracks],3,5,3,382729
1940,30686,Lucy Sullivan Is Getting Married,4,11,11,265902
1596,203284,Father of the Bride,5,3,3,393097
52,200824,Inspector Morse - The Remorseful Day,4,10,8,28745
409,52606,Well-Schooled in Murder,3,8,7,285206
846,155103,National Lampoon's Christmas Vacation (Full Screen Edition),5,9,1,534855
286,43813,The Chocolate Bear Burglary (Chocoholic Mysteries),4,4,4,198582
12,164214,Octave,5,11,9,620948
648,64610,Birdsong : A Novel of Love and War,4,8,6,435892
678,190435,Army of Darkness,4,3,2,226878
1753,9454,Cannery Row (Twentieth-Century Classics),5,4,4,688255
575,213059,The Sound of Music (Single Disc Widescreen Edition),5,3,3,496392
1594,93868,The Beatles Anthology,5,3,2,173028
648,30215,Mystic River,5,1,1,608456
1437,48895,The Man Who Deciphered Linear B: The Story of Michael Ventris,5,11,10,667310
286,52538,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),4,0,0,303217
1260,185650,Slippery When Wet,4,3,1,582591
12,169290,Ready or Not,4,1,1,421536
1596,204412,Die Hard with a Vengeance (Special Edition),4,2,1,367622
300,2476,Built to Last: Successful Habits of Visionary Companies,5,24,6,618870
678,148639,The Andromeda Strain,4,3,2,185425
1187,62956,The English Patient,1,22,13,247781
1664,20346,The Tempest (Case Studies in Contemporary Criticism),2,13,0,347135
1163,158648,The Adventures of Huckleberry Finn (Junior Classics),5,4,2,307337
1744,97925,The Jewish Way in Death and Mourning,5,3,3,111980
339,208649,Atlantis - The Lost Empire,3,4,3,698220
339,48686,General Chemistry,5,14,13,181018
300,212654,A Beautiful Mind (The Awards Edition),5,3,2,543669
1573,41194,Virgin in the Ice (Brother Cadfael Mysteries),4,9,9,694693
12,214146,ELV1S 30 #1 Hits,5,2,2,35574
1988,36400,Deep Water,4,1,1,89902
286,20478,Hot Six (A Stephanie Plum Novel),5,6,2,233791
1260,48433,The Duchess of Malfi (Dover Thrift Editions),4,8,5,387011
1149,32429,Abide With Me : A Novel,5,0,0,246021
399,27549,Memoirs of a Geisha,5,0,0,685513
1988,20825,The Wild Card: A Novel,3,1,1,176674
1564,212359,The Lord of the Rings - The Fellowship of the Ring (Full Screen Edition),5,3,2,261152
575,163496,The Ultimate Collection,5,0,0,194867
169,188004,Play,1,11,2,44866
1260,61009,HENRY IV PART 2,4,9,6,266734
951,136877,The Heart is Deceitful Above All Things,5,5,5,596369
995,217431,The Day the Earth Stood Still,5,11,10,387500
224,53698,Bad Love (Alex Delaware Novels (Paperback)),5,1,1,99344
339,31280,The Martian Chronicles,4,1,1,700883
339,125975,Batman: The Dark Knight Returns,5,4,4,111818
1596,12695,Time for Bed,4,0,0,251125
534,149671,Planet of the Apes,4,2,1,660142
339,72544,"Civilizations : Culture, Ambition, and the Transformation of Nature",5,8,7,75963
805,215944,Dog Soldiers,5,2,1,611160
1561,42087,What Your Doctor May Not Tell You About Fibromyalgia : The Revolutionary Treatment That Can Reverse The Disease,3,24,17,257544
1892,11258,A Light in the Window (Mitford),5,19,18,133610
1260,47918,Ethan Frome (Dover Thrift Editions),4,1,0,432871
1678,75141,Some Sunday,5,2,2,158593
1911,209998,Anastasia,2,12,4,437175
1596,35365,"The Return of the King (The Lord of the Rings, Part 3)",5,1,1,95816
1956,59031,Anna Karenina,5,12,11,720773
1744,27438,Fighting Terrorism: How Democracies Can Defeat Domestic and International Terrorists,5,8,8,397922
1596,92059,The Fellowship of the Ring (Lord of the Rings (Paperback)),5,1,1,598555
286,205870,What Women Want,3,4,2,383034
224,43365,A Maiden's Grave,5,1,1,502683
678,191090,Random Harvest,4,2,2,596456
1234,203093,A Few Good Men (Special Edition),4,18,17,126931
28,34156,Beowulf: A New Verse Translation,4,2,1,78756
1911,210057,The One,2,6,2,197709
951,30645,Expendable,4,6,6,557977
305,48327,Frankenstein (Dover Children's Thrift Classics),3,6,5,89144
1940,23071,One for the Money (A Stephanie Plum Novel),5,8,8,197542
214,24696,The Hobbit : The Enchanting Prelude to The Lord of the Rings,5,4,2,503740
648,69795,Selections from A Clockwork Orange (Single Cassette),5,5,4,184609
1892,25749,Crazy in Alabama,5,16,13,47834
941,73105,The Sea Shall Embrace Them: The Tragic Story of the Steamship Arctic,4,6,6,209003
167,213993,The Lord of the Rings - The Fellowship of the Ring (Special Extended Edition),5,0,0,498942
107,204265,The Four Feathers (Widescreen Collector's Edition),4,16,13,354261
534,211125,Cast Away (Full-Screen Edition),4,1,1,288511
1150,159215,Carrying the Tradition,5,2,2,165132
228,149240,The Right Stuff,4,4,2,605867
28,5266,"The Magician's Nephew (The Chronicles of Narnia, Book 1, Full-Color Collector's Edition)",5,1,1,315393
1219,27811,How to Know God : The Soul's Journey Into the Mystery of Mysteries,2,85,52,32376
1596,209169,Enemy at the Gates,3,5,3,146425
525,42277,Jack: Straight from the Gut,3,4,3,524057
1146,217059,Will Smith - Greatest Hits,2,6,0,136140
1561,80280,Vertigo (Collector's Edition),5,3,3,239137
577,58926,The Support Economy: Why Corporations Are Failing Individuals and The Next Episode of Capitalism,5,6,4,298749
647,215540,VeggieTales - The Star of Christmas (With Ornament),4,0,0,354466
1260,211662,Scooby-Doo's Creepiest Capers,4,0,0,420572
836,88259,Salt: A World History,4,6,5,631927
1561,80493,Field of Dreams,3,14,2,553772
339,74099,Unleashing The Idea Virus,4,3,3,106432
163,65275,The Old Man and The Sea,5,3,2,54546
1273,73891,The Captain's Peril (Star Trek),4,0,0,81933
678,80657,Reservoir Dogs,5,2,2,595274
951,123962,We (Transaction Large Print Books),4,1,1,466553
1863,168900,I Wish My Brother George Was Here,5,0,0,611383
286,206980,Legally Blonde,4,2,2,263441
54,214519,Ice Age (2-Disc Special Edition),4,0,0,341312
409,211999,Salem Falls,3,12,12,201772
727,170579,Ministry Keianh,4,7,4,189346
193,2722,Tao Te Ching,5,9,5,650381
1437,187113,Waking Ned Devine,5,15,14,431960
1564,191946,Christology: In Laymen's Terms,5,0,0,524429
678,215123,Brotherhood of the Wolf,4,1,0,664269
1892,3755,Getting Over It,5,24,24,205817
534,189246,Bride of Chucky,1,3,1,243111
616,192813,Battlefield Earth,2,1,0,139519
1357,148667,Xanadu,3,1,0,315071
339,199808,Dogma (Special Edition),3,4,2,127375
836,28277,The Botany of Desire: A Plant's-Eye View of the World,5,6,6,472235
1753,139424,Stupid White Men: And Other Sorry Excuses for the State of the Nation,1,41,11,458671
805,80281,Dune,1,5,0,273148
305,110411,Charlie and the Chocolate Factory,3,2,1,401343
1123,146395,Coloring the News: How Crusading for Diversity Has Corrupted American Journalism,5,6,5,228041
1107,192852,Meet the Parents,4,0,0,300155
228,77559,Shakespeare for Dummies,4,8,7,75697
1420,53853,"A Game of Thrones (A Song of Ice and Fire, Book 1)",5,8,6,383146
1596,26843,Beowulf : A New Verse Translation,5,15,10,77228
941,211148,Moulin Rouge,1,10,7,33750
1234,180924,Master Serie,5,15,15,86318
1744,45349,The Last Three Minutes: Conjectures About the Ultimate Fate of the Universe (Science Masters Series),5,1,0,627877
1123,119893,Slander: Liberal Lies About the American Right,4,66,41,604327
1744,44275,Notes from Underground White Nights the Dream of a Ridiculous Man and Selections from the House of the Dead,5,1,1,230767
1146,187413,Millennium,1,7,3,44670
286,52677,The Christie Caper,4,1,1,123833
678,190743,Austin Powers - The Spy Who Shagged Me,4,2,0,459765
1753,124668,Fahrenheit 451 (Novel Units),5,1,1,647230
